"","source","target","mor"
"36014","Nr1h4","Acaca",-1
"36015","Nr1h4","Cdx2",1
"36016","Nr1h4","Il2",-1
"36017","Nr1h4","Sdc1",1
"36018","Nr1h4","Pcsk9",-1
"36019","Nr1h4","Fetub",1
"36020","Nr1h4","Pdk4",1
"36021","Nr1h4","Thrsp",-1
"36022","Nr1h4","Pklr",-1
"36023","Nr1h4","Mttp",-1
"36024","Nr1h4","Cd36",1
"36025","Nr1i2","Abca1",1
"36026","Nr1i2","Ugt1a6",1
"36027","Nr1i2","Abcc3",1
"36028","Nr1i2","Scp2",-1
"36029","Nr1i2","Abcg2",1
"36030","Nr1i2","Scarb1",1
"36031","Nr1i2","Il2ra",-1
"36032","Nr1i2","Cyp2c55",1
"36033","Nr1i2","Slc34a2",1
"36034","Nr1i2","Ifng",-1
"36035","Nr1i3","Abcc3",1
"36036","Nr1i3","Abcc4",1
"36037","Nr1i3","Abcc6",1
"36038","Nr1i3","Bdnf",1
"36039","Nr1i3","Acox1",1
"36040","Nr1i3","Cyp2c55",1
"36041","Nr1i3","Ctse",1
"36042","Nr2c1","Nanog",1
"36043","Nr2c1","Myc",1
"36044","Nr2c2","Ccna1",-1
"36045","Nr2c2","Ppara",-1
"36046","Nr2e3","Rs1",1
"36047","Nr2f1","Opn1sw",-1
"36048","Nr2f1","Lamc1",1
"36049","Nr2f1","Lamb1",1
"36050","Nr2f1","Gata4",1
"36051","Nr2f1","Gata6",1
"36052","Nr2f1","Nrl",-1
"36053","Nr2f1","Hnf4a",1
"36054","Nr2f2","Pparg",1
"36055","Nr2f2","Pgr",1
"36056","Nr2f2","Myod1",1
"36057","Nr2f2","Opn1sw",-1
"36058","Nr2f2","Pck2",1
"36059","Nr2f2","Angpt1",1
"36060","Nr2f6","Per1",-1
"36061","Nr3c1","Fkbp5",1
"36062","Nr3c1","Foxo1",1
"36063","Nr3c1","Abcb1a",1
"36064","Nr3c1","Tnf",-1
"36065","Nr3c1","Abcg2",1
"36066","Nr3c1","Mmp3",-1
"36067","Nr3c1","Tgfb1",-1
"36068","Nr3c1","Abcc2",1
"36069","Nr3c1","Irf8",1
"36070","Nr3c1","Ifng",1
"36071","Nr3c1","Igfbp3",1
"36072","Nr3c1","Lad1",1
"36073","Nr3c1","Prkcg",1
"36074","Nr3c1","Gch1",-1
"36075","Nr3c1","Lpl",1
"36076","Nr3c1","Tnfrsf11b",1
"36077","Nr3c1","Fgg",1
"36078","Nr3c1","Tnfrsf11a",1
"36079","Nr3c1","Dhrs9",1
"36080","Nr3c1","Ccn2",1
"36081","Nr3c1","Tgfbr2",1
"36082","Nr3c1","Slc2a1",1
"36083","Nr3c1","Tnfsf11",1
"36084","Nr3c1","Nr1d1",-1
"36085","Nr3c1","Cd40lg",1
"36086","Nr3c1","Gfap",1
"36087","Nr3c1","Alox12",1
"36088","Nr3c1","Dhfr",1
"36089","Nr3c1","Cav1",1
"36090","Nr3c1","Serpina6",-1
"36091","Nr3c1","Hpn",1
"36092","Nr3c1","Il17a",1
"36093","Nr3c1","9530003J23Rik",1
"36094","Nr3c1","Lyz2",1
"36095","Nr3c1","Lyz1",1
"36096","Nr3c1","Nos2",-1
"36097","Nr3c1","Shbg",1
"36098","Nr3c1","Fbxo32",1
"36099","Nr3c1","Amacr",1
"36100","Nr3c1","Art3",1
"36101","Nr3c1","Pigr",1
"36102","Nr3c1","Reg1",1
"36103","Nr3c1","Slc1a2",1
"36104","Nr3c1","Slc2a3",1
"36105","Nr3c1","Tgfb2",1
"36106","Nr3c1","Tgm1",1
"36107","Nr3c1","Timp1",1
"36108","Nr3c1","Ccr2",1
"36109","Nr3c1","Adm",1
"36110","Nr3c1","Rhob",1
"36111","Nr3c1","Itgb2",1
"36112","Nr3c1","Kcnn2",1
"36113","Nr3c1","Mdk",-1
"36114","Nr3c1","Serpinb5",1
"36115","Nr3c1","Ccl5",-1
"36116","Nr3c1","Ucp1",-1
"36117","Nr3c1","Asah2",1
"36118","Nr3c1","Ctla4",1
"36119","Nr3c1","Dpagt1",1
"36120","Nr3c1","Egfr",1
"36121","Nr3c1","Rarg",1
"36122","Nr3c1","Vdr",1
"36123","Nr3c1","Lcn2",1
"36124","Nr4a1","Srebf1",-1
"36125","Nr4a1","Il6",-1
"36126","Nr4a1","Ccl12",-1
"36127","Nr4a1","Pfkm",1
"36128","Nr4a1","Ucp1",-1
"36129","Nr4a1","Hdac1",1
"36130","Nr4a1","Foxp3",1
"36131","Nr4a1","Kat5",1
"36132","Nr4a1","Mmp1a",-1
"36133","Nr4a1","Hdac9",1
"36134","Nr4a1","Mmp9",-1
"36135","Nr4a1","Bcl2",1
"36136","Nr4a2","Cyp21",1
"36137","Nr4a2","Ddc",1
"36138","Nr4a2","Cdkn1c",1
"36139","Nr4a2","Slc18a2",1
"36140","Nr4a2","Tnfsf10",1
"36141","Nr4a2","Ccl12",-1
"36142","Nr4a2","Il6",-1
"36143","Nr4a2","Mmp3",-1
"36144","Nr4a2","Mmp9",-1
"36145","Nr4a3","Il6",-1
"36146","Nr4a3","Ccl12",-1
"36147","Nr4a3","Il1b",-1
"36148","Nr5a1","Cnr1",1
"36149","Nr5a1","Ltf",1
"36150","Nr5a2","Saa2",-1
"36151","Nr5a2","Saa1",-1
"36152","Nr5a2","Cyp17a1",1
"36153","Nr5a2","Fgb",-1
"36154","Nr5a2","Ddc",1
"36155","Nr5a2","Sulf1",1
"36156","Nr6a1","Mos",1
"36157","Nrf1","Ucp1",1
"36158","Nrf1","Adipoq",1
"36159","Nrf1","Cidea",1
"36160","Olig1","Gfap",-1
"36161","Olig2","Cdkn1b",1
"36162","Olig3","Neurog1",1
"36163","Onecut1","Foxa1",1
"36164","Onecut1","Ins2",1
"36165","Onecut2","Ada",1
"36166","Osr1","Pax2",1
"36167","Otp","Slc6a3",1
"36168","Otp","Th",1
"36169","Otx1","Cga",1
"36170","Otx2","Crx",1
"36171","Otx2","Mitf",1
"36172","Patz1","Fgf4",1
"36173","Pax1","Tgfb3",1
"36174","Pax2","Six1",1
"36175","Pax2","Wnt1",1
"36176","Pax2","Pax8",1
"36177","Pax3","Foxd3",1
"36178","Pax3","Sox10",1
"36179","Pax3","Cxcl14",1
"36180","Pax3","Pax2",1
"36181","Pax3","Vcan",1
"36182","Pax3","St8sia4",1
"36183","Pax3","Bax",-1
"36184","Pax3","Foxg1",-1
"36185","Pax3","Cdkn1b",-1
"36186","Pax3","Sostdc1",1
"36187","Pax5","Notch1",-1
"36188","Pax5","Sdc1",-1
"36189","Pax6","Sfrp2",1
"36190","Pax6","Sfrp1",1
"36191","Pax6","Irx3",1
"36192","Pax6","Cdh4",1
"36193","Pax6","Tnc",1
"36194","Pax6","Nkx2-1",1
"36195","Pax6","Slit1",1
"36196","Pax6","Cnbp",1
"36197","Pax6","Sulf1",1
"36198","Pax6","Six6",1
"36199","Pax6","Tcf4",1
"36200","Pax6","Dkk1",1
"36201","Pax6","Ctnnd1",1
"36202","Pax6","Fut9",1
"36203","Pax6","Foxe3",1
"36204","Pax6","Mab21l1",1
"36205","Pax7","Id2",1
"36206","Pax8","Foxe1",1
"36207","Pax8","Pparg",1
"36208","Pax8","Vegfa",1
"36209","Pax8","H2-Q10",1
"36210","Pax8","H2-Q7",1
"36211","Pax8","H2-K1",1
"36212","Pax8","H2-D1",1
"36213","Pax9","Bcl2",1
"36214","Pbx1","Anxa5",1
"36215","Pbx1","Runx2",-1
"36216","Pdx1","Ctnnb1",-1
"36217","Pdx1","Ccna2",1
"36218","Pdx1","Sstr1",1
"36219","Pdx1","Syt1",1
"36220","Pdx1","Vegfa",-1
"36221","Pdx1","Clu",1
"36222","Pdx1","Afp",1
"36223","Pgr","Stat5a",1
"36224","Pgr","Spp1",1
"36225","Pgr","Actg2",1
"36226","Pgr","Ltf",-1
"36227","Pgr","Lhcgr",1
"36228","Pgr","Snap25",1
"36229","Pgr","Itga6",1
"36230","Pgr","Mbp",1
"36231","Pgr","Rb1",1
"36232","Pgr","Adcyap1",1
"36233","Pgr","Junb",-1
"36234","Pgr","Slc5a1",1
"36235","Pgr","Tff1",-1
"36236","Pgr","Timp3",1
"36237","Pgr","Vcam1",-1
"36238","Pgr","Fosl1",-1
"36239","Pgr","Rgcc",1
"36240","Pgr","Parp1",1
"36241","Pgr","Ctsl",1
"36242","Pgr","Ogg1",1
"36243","Pgr","S100g",1
"36244","Pgr","Pappa",1
"36245","Pgr","Comt",1
"36246","Pgr","Gstm7",1
"36247","Pgr","Pibf1",1
"36248","Pgr","Gapdh",-1
"36249","Pgr","Cyp1a1",1
"36250","Pgr","Serpine1",1
"36251","Pgr","Pla2g4a",-1
"36252","Pgr","Gip",1
"36253","Pgr","Vdr",1
"36254","Pgr","Gfap",1
"36255","Pgr","Acp3",1
"36256","Pgr","Lcp1",1
"36257","Pgr","Ccn1",1
"36258","Pgr","Stra6",1
"36259","Pgr","Crabp2",1
"36260","Pgr","Cdk2ap1",1
"36261","Phox2b","Isl1",1
"36262","Phox2b","Pax6",-1
"36263","Phox2b","Olig2",-1
"36264","Pitx1","Shroom3",1
"36265","Pitx2","Lefty2",1
"36266","Pitx2","Sp7",-1
"36267","Pitx2","Tbx6",-1
"36268","Pitx2","Krt17",1
"36269","Pitx2","Sox17",1
"36270","Pitx2","Rhoa",1
"36271","Pitx2","Tbx5",-1
"36272","Pitx2","Krt16",1
"36273","Pitx2","Gsc",1
"36274","Pitx2","Tbx2",-1
"36275","Pitx2","Myh9",1
"36276","Pitx2","Rac1",1
"36277","Pitx2","Tcf21",1
"36278","Pitx2","Trio",1
"36279","Pitx3","Klhl1",1
"36280","Pitx3","Nes",-1
"36281","Pitx3","Sox2",-1
"36282","Pknox1","Hoxb2",1
"36283","Pknox1","Gata1",1
"36284","Pknox1","Pax3",-1
"36285","Pknox1","Bcl2l1",1
"36286","Pknox1","Aldh1a2",1
"36287","Plag1","Ctnnb1",1
"36288","Pou1f1","Casp3",1
"36289","Pou1f1","Lep",1
"36290","Pou2f1","Pou2f2",1
"36291","Pou2f1","Sele",-1
"36292","Pou2f1","Hbb-b1",1
"36293","Pou2f1","Atp6v1e1",1
"36294","Pou2f1","Lep",1
"36295","Pou2f1","Fgfr2",1
"36296","Pou2f1","Pax3",1
"36297","Pou2f2","Csn2",1
"36298","Pou2f3","Krt10",1
"36299","Pou3f1","Egr2",1
"36300","Pou3f1","Mmp9",-1
"36301","Pou3f2","Kitlg",1
"36302","Pou3f2","Egr2",1
"36303","Pou3f2","Tdo2",1
"36304","Pou3f3","Egr2",1
"36305","Pou3f4","Pou5f1",-1
"36306","Pou4f1","Pou4f3",1
"36307","Pou4f1","Th",1
"36308","Pou4f2","Shh",1
"36309","Pou4f2","Nr4a2",-1
"36310","Pou4f2","Eomes",1
"36311","Pou4f2","Mstn",1
"36312","Pou5f1","Mmp9",1
"36313","Pou5f1","Mmp13",1
"36314","Pou5f1","Zic3",1
"36315","Pou5f1","Nes",-1
"36316","Pou5f1","Slc22a3",-1
"36317","Ppara","Pparg",1
"36318","Pparg","Ppara",1
"36319","Ppara","Acot2",1
"36320","Ppara","Slc15a1",1
"36321","Ppara","Hmgcr",1
"36322","Ppara","Ccl12",1
"36323","Ppara","Ucp2",1
"36324","Ppara","Cat",1
"36325","Ppara","Ehhadh",1
"36326","Ppara","Tspo",-1
"36327","Ppara","Npc1",1
"36328","Ppara","Fos",-1
"36329","Ppara","Slc2a2",1
"36330","Ppara","Slc22a3",1
"36331","Ppara","Nr1i3",1
"36332","Ppara","Abcb4",1
"36333","Ppara","Cyp4a12b",1
"36334","Ppara","Cyp4a12a",1
"36335","Ppara","Cyba",-1
"36336","Ppara","Casp3",-1
"36337","Ppara","Il4",1
"36338","Ppara","Itgb5",-1
"36339","Ppara","Hsd17b4",1
"36340","Ppara","Csn2",-1
"36341","Ppara","Slc16a7",1
"36342","Ppara","Il10",1
"36343","Ppara","Pcsk9",-1
"36344","Ppara","Elovl1",1
"36345","Ppara","Aldh3a2",1
"36346","Ppara","Agtr1a",1
"36347","Ppara","Cx3cl1",-1
"36348","Ppara","Il5",1
"36349","Ppara","Fdps",1
"36350","Ppara","Cyp4f14",-1
"36351","Ppara","Il17a",-1
"36352","Ppara","Bsg",-1
"36353","Ppara","Casp2",1
"36354","Ppara","Kcnip2",-1
"36355","Ppara","Cpox",1
"36356","Ppara","Aqp7",1
"36357","Ppara","Pcsk5",1
"36358","Ppara","Ldlr",1
"36359","Ppara","Prkaa1",1
"36360","Ppara","Slc22a1",1
"36361","Ppara","Cyp27b1",-1
"36362","Ppara","Tlr2",1
"36363","Ppara","Urod",1
"36364","Ppara","Cyp4x1",1
"36365","Ppara","Nkx6-1",1
"36366","Ppara","Acot13",1
"36367","Ppara","Ace",1
"36368","Ppara","Myl7",1
"36369","Ppara","Ccnb1",-1
"36370","Ppara","Abcc1",-1
"36371","Ppara","Mafa",1
"36372","Ppara","Alad",1
"36373","Ppara","Ppox",1
"36374","Ppara","Ccl5",1
"36375","Ppara","App",1
"36376","Ppara","Tlr4",-1
"36377","Ppara","Uros",1
"36378","Ppara","Bax",1
"36379","Ppara","Furin",1
"36380","Ppara","Foxp3",1
"36381","Ppard","Pdpk1",1
"36382","Ppard","Ilk",1
"36383","Ppard","Ppara",1
"36384","Ppard","Pparg",1
"36385","Ppard","Fn1",1
"36386","Ppard","Ctse",1
"36387","Ppard","Ins2",-1
"36388","Ppard","F3",-1
"36389","Ppard","Cd36",1
"36390","Ppard","Acox1",1
"36391","Ppard","Fabp4",1
"36392","Ppard","Ccl12",-1
"36393","Ppard","Slc2a1",-1
"36394","Ppard","Vcam1",-1
"36395","Ppard","Bcl2l1",1
"36396","Ppard","Srebf1",-1
"36397","Ppard","Ucp1",1
"36398","Ppard","Acsl6",1
"36399","Ppard","Acadl",1
"36400","Ppard","Twist1",1
"36401","Ppard","Cebpb",1
"36402","Ppard","Apom",-1
"36403","Ppard","Sod2",1
"36404","Ppard","Cryba1",1
"36405","Ppard","Cnr1",1
"36406","Ppard","Ihh",-1
"36407","Ppard","Bcl2",1
"36408","Ppard","Scarb2",1
"36409","Ppard","Fasn",-1
"36410","Ppard","Ubc",1
"36411","Ppard","Acaca",-1
"36412","Ppard","Myod1",-1
"36413","Ppard","Ptk2",-1
"36414","Ppard","Rgs4",1
"36415","Ppard","Angpt1",1
"36416","Ppard","Il17a",-1
"36417","Ppard","Rab9a",1
"36418","Ppard","Apob",-1
"36419","Ppard","Actg2",-1
"36420","Ppard","Gpam",1
"36421","Ppard","Il6",-1
"36422","Ppard","Gpat4",1
"36423","Pparg","Hsd11b1",-1
"36424","Pparg","Mmp2",-1
"36425","Pparg","Fas",1
"36426","Pparg","Ccr2",-1
"36427","Pparg","Ccl12",-1
"36428","Pparg","Lepr",1
"36429","Pparg","Ptpn11",-1
"36430","Pparg","Ndrg1",1
"36431","Pparg","Cx3cr1",-1
"36432","Pparg","Abcg1",1
"36433","Pparg","Scd1",1
"36434","Pparg","Igf1",-1
"36435","Pparg","Mrc1",1
"36436","Pparg","Fabp1",1
"36437","Pparg","Stat3",-1
"36438","Pparg","Dgat1",1
"36439","Pparg","Irs1",1
"36440","Pparg","App",-1
"36441","Pparg","Nfkbia",1
"36442","Pparg","Il5",-1
"36443","Pparg","Pdk4",-1
"36444","Pparg","Mttp",1
"36445","Pparg","Msr1",-1
"36446","Pparg","Arrdc3",1
"36447","Pparg","Sod2",1
"36448","Pparg","Stat5a",-1
"36449","Pparg","Gpx3",1
"36450","Pparg","Hspa1a",1
"36451","Pparg","Plin5",1
"36452","Pparg","Kl",1
"36453","Pparg","Actg2",-1
"36454","Pparg","Aqp7",1
"36455","Pparg","Mmp13",-1
"36456","Pparg","Cfd",-1
"36457","Pparg","Slc9a3",1
"36458","Pparg","Tbxa2r",-1
"36459","Pparg","Apoa1",1
"36460","Pparg","Upk2",1
"36461","Pparg","Slc27a4",1
"36462","Pparg","Cd14",1
"36463","Pparg","Cyba",-1
"36464","Pparg","Csn2",-1
"36465","Pparg","Ccr7",-1
"36466","Pparg","Pdgfra",-1
"36467","Pparg","Nfatc1",-1
"36468","Pparg","Aqp1",1
"36469","Pparg","Ddah2",1
"36470","Pparg","Ar",-1
"36471","Pparg","Pcna",-1
"36472","Pparg","Adamts4",-1
"36473","Pparg","Cd44",1
"36474","Pparg","Cyp2j6",1
"36475","Pparg","Pappa",1
"36476","Pparg","Upk1a",1
"36477","Pparg","Ppargc1b",1
"36478","Pparg","Apoa2",1
"36479","Pparg","Col3a1",-1
"36480","Pparg","Pon2",-1
"36481","Pparg","Cyp26b1",1
"36482","Pparg","Aloxe3",1
"36483","Pparg","Tyr",1
"36484","Pparg","Upk3a",1
"36485","Pparg","Gstz1",1
"36486","Pparg","Cd69",1
"36487","Pparg","Pdgfrb",1
"36488","Pparg","Igfbp1",1
"36489","Pparg","Ace",1
"36490","Pparg","Ass1",1
"36491","Pparg","G6pc1",1
"36492","Pparg","Myog",-1
"36493","Pparg","Nfkbib",1
"36494","Pparg","Ces3a",1
"36495","Pparg","Ces3b",1
"36496","Pparg","Myd88",-1
"36497","Pparg","Fxn",1
"36498","Pparg","Ccna2",1
"36499","Pparg","Dusp1",1
"36500","Pparg","Kmt5a",1
"36501","Pparg","Mmp12",-1
"36502","Pparg","Myod1",-1
"36503","Pparg","Cyp3a13",-1
"36504","Pparg","Col10a1",-1
"36505","Pparg","Pde3b",1
"36506","Pparg","Apom",1
"36507","Pparg","Tlr2",-1
"36508","Pparg","Cd86",1
"36509","Pparg","Ctss",1
"36510","Pparg","Foxp3",1
"36511","Pparg","Noct",1
"36512","Pparg","Gpat4",1
"36513","Pparg","Gpam",1
"36514","Pparg","Ppp1r14a",-1
"36515","Pparg","Apmap",1
"36516","Ppp1r13l","Bax",-1
"36517","Prdm1","Xbp1",1
"36518","Prdm1","Nr5a2",-1
"36519","Prdm1","Prkdc",-1
"36520","Prdm1","Xrcc6",-1
"36521","Prdm1","Stat6",-1
"36522","Prdm1","Rsad2",-1
"36523","Prdm1","Esr1",-1
"36524","Prdm1","Chrd",-1
"36525","Prdm16","Dio2",1
"36526","Prdm2","Nfatc1",1
"36527","Prdm8","Cyp17a1",-1
"36528","Prop1","Casp3",1
"36529","Prop1","Tle2",1
"36530","Prox1","Itga9",1
"36531","Prox1","Pck2",-1
"36532","Ptf1a","Pdyn",1
"36533","Ptf1a","Pnoc",1
"36534","Ptf1a","Gal",1
"36535","Ptf1a","Npy",1
"36536","Ptf1a","Penk",1
"36537","Ptf1a","Sst",1
"36538","Pura","Pdgfa",1
"36539","Pura","Gata2",1
"36540","Pura","St6gal2",1
"36541","Purb","Gnrh1",-1
"36542","Rara","Pparg",-1
"36543","Rara","Cd38",1
"36544","Rara","Fgf2",1
"36545","Rara","Foxp3",1
"36546","Rara","Sox9",1
"36547","Rara","Tgm2",1
"36548","Rara","Fos",1
"36549","Rara","Gdnf",1
"36550","Rara","Ptgs2",-1
"36551","Rara","Actg2",-1
"36552","Rara","Krt4",1
"36553","Rara","Mmp2",1
"36554","Rara","Nfatc1",1
"36555","Rara","F2r",1
"36556","Rara","Dusp1",1
"36557","Rara","Tgfb2",1
"36558","Rara","Ifngr1",1
"36559","Rara","Rpsa",-1
"36560","Rara","Fgf8",1
"36561","Rara","Itgb2",1
"36562","Rara","Mafb",1
"36563","Rara","Krt13",1
"36564","Rara","App",-1
"36565","Rarb","Igfbp3",1
"36566","Rarb","Apoa1",1
"36567","Rarb","Isl1",1
"36568","Rarb","Ppp1r1b",1
"36569","Rarb","Des",-1
"36570","Rarb","Adam10",1
"36571","Rarb","Ca2",-1
"36572","Rarg","Nanog",-1
"36573","Rarg","Egfr",1
"36574","Rarg","Dusp1",1
"36575","Rarg","Krt5",-1
"36576","Rarg","Pou5f1",-1
"36577","Rarg","Tslp",1
"36578","Rarg","Acan",1
"36579","Rarg","Cnr1",1
"36580","Rbpj","Dusp1",1
"36581","Rbpj","Ncor2",-1
"36582","Rbpj","Efna2",1
"36583","Rbpj","Cyp26a1",1
"36584","Rbpj","Mmp9",1
"36585","Rbpj","Tp53",-1
"36586","Rbpj","Epha3",-1
"36587","Rbpj","Esr1",1
"36588","Rbpj","Cebpz",-1
"36589","Rel","Fos",1
"36590","Rel","Tnfrsf10b",1
"36591","Rel","Plau",1
"36592","Rel","E2f3",1
"36593","Rel","Alcam",1
"36594","Rel","Sp1",1
"36595","Rel","Fcer2",1
"36596","Rel","Birc2",1
"36597","Rel","H2-Q10",1
"36598","Rel","H2-Q7",1
"36599","Rel","H2-K1",1
"36600","Rel","H2-D1",1
"36601","Rel","Stat4",1
"36602","Rel","Clspn",1
"36603","Rel","Ccl4",1
"36604","Rel","Tert",1
"36605","Rel","Il15",-1
"36606","Rela","Eif2ak2",1
"36607","Rela","Smad7",1
"36608","Rela","Jun",1
"36609","Rela","Casp8",-1
"36610","Rela","Fosl1",1
"36611","Rela","Cav1",1
"36612","Rela","Cybb",1
"36613","Rela","Cyba",1
"36614","Rela","Pgf",1
"36615","Rela","Galk1",1
"36616","Rela","Cyp1a2",-1
"36617","Rela","Snai2",1
"36618","Rela","P2ry2",1
"36619","Relb","Ahr",1
"36620","Relb","Sod2",1
"36621","Relb","Cd80",1
"36622","Relb","Cd86",1
"36623","Relb","Bcl2",1
"36624","Rest","Snap25",-1
"36625","Rest","Syt4",-1
"36626","Rest","Adcyap1",-1
"36627","Rest","Mad2l1",1
"36628","Rfx4","Tff1",1
"36629","Rfx4","Esr1",1
"36630","Rora","Icam1",-1
"36631","Rora","Vcam1",-1
"36632","Rora","Cebpa",-1
"36633","Rora","Nr1h3",-1
"36634","Rora","Ccr6",1
"36635","Rora","Dmp1",1
"36636","Rora","Gria1",-1
"36637","Rora","Ibsp",1
"36638","Rora","Itgb4",-1
"36639","Rorc","Bcl2l1",1
"36640","Rorc","Ccr6",1
"36641","Runx1","Kdr",-1
"36642","Runx1","Flt3",-1
"36643","Runx1","Cd160",1
"36644","Runx1","Sox5",1
"36645","Runx1","Cd69",1
"36646","Runx1","Sox6",1
"36647","Runx1","Cbx2",-1
"36648","Runx2","Pthlh",1
"36649","Runx2","Akt1",1
"36650","Gli1","Runx2",1
"36651","Runx2","Gli1",1
"36652","Runx2","Ins2",-1
"36653","Runx2","Shh",1
"36654","Runx2","Rgs2",1
"36655","Runx2","Il11",1
"36656","Runx2","Il1b",1
"36657","Runx2","Spock1",-1
"36658","Runx2","Rara",1
"36659","Runx2","Hpse",1
"36660","Runx2","Sdc4",1
"36661","Runx2","Tshr",-1
"36662","Runx2","Ptch1",1
"36663","Runx2","Tram2",1
"36664","Runx2","Cebpa",-1
"36665","Runx2","Odam",1
"36666","Runx3","Runx2",-1
"36667","Runx3","Eomes",1
"36668","Runx3","Ihh",1
"36669","Runx3","Itgb2",-1
"36670","Rxra","Hif1a",1
"36671","Rxra","Ctnnb1",-1
"36672","Rxra","Plau",1
"36673","Rxra","Apoa1",1
"36674","Rxra","Acox1",1
"36675","Rxra","Lpl",1
"36676","Rxra","Ier3",1
"36677","Rxra","Gck",1
"36678","Rxra","Apoc2",1
"36679","Rxra","Ccne1",1
"36680","Rxra","Scarb1",1
"36681","Rxra","Esr1",1
"36682","Rxra","Hsp90ab1",-1
"36683","Rxra","App",1
"36684","Rxra","Scp2",1
"36685","Rxra","Lipe",1
"36686","Rxra","Chat",1
"36687","Rxra","Acacb",-1
"36688","Rxra","Cyp26a1",1
"36689","Rxra","Sema6b",1
"36690","Rxra","Il4",1
"36691","Rxra","Hsd11b1",-1
"36692","Rxra","Cyp4f14",-1
"36693","Rxrg","Pias3",1
"36694","Satb1","Maf",1
"36695","Satb1","Il13",1
"36696","Satb1","Nanog",1
"36697","Satb1","Ctnnb1",1
"36698","Satb2","Nanog",1
"36699","Satb2","Hoxa2",-1
"36700","Satb2","Slc18a3",1
"36701","Satb2","Chat",1
"36702","Scx","Tnmd",1
"36703","Scx","Spp1",1
"36704","Scx","Tf",1
"36705","Sfpq","Pgr",-1
"36706","Sfpq","Nr3c1",1
"36707","Sfpq","Hdac2",1
"36708","Sfpq","Ptgs2",1
"36709","Sfpq","Ptprc",-1
"36710","Sim1","Oxt",1
"36711","Sim2","Myom2",1
"36712","Sim2","Hif1a",-1
"36713","Six1","Ccna1",1
"36714","Six1","Bmp4",1
"36715","Six1","Fgf10",1
"36716","Six3","Nodal",-1
"36717","Six3","Emx1",-1
"36718","Six3","Pax2",1
"36719","Six4","Myod1",1
"36720","Six4","Pax3",1
"36721","Six4","Gdnf",1
"36722","Six4","Scx",-1
"36723","Six4","Myf6",1
"36724","Six5","Igfbp5",1
"36725","Smad1","Ccn2",1
"36726","Smad1","Sp7",1
"36727","Smad1","Junb",1
"36728","Smad1","Gata2",1
"36729","Smad1","Cdkn1b",1
"36730","Smad1","Bcl2l1",1
"36731","Smad1","Alpl",1
"36732","Smad1","Fshb",1
"36733","Smad1","Acvrl1",1
"36734","Smad2","Smad4",1
"36735","Smad2","Agtr1a",1
"36736","Smad2","Snai2",1
"36737","Smad2","Thbs1",1
"36738","Smad2","Actg2",1
"36739","Smad2","Il1b",-1
"36740","Smad2","Col2a1",1
"36741","Smad2","Xiap",-1
"36742","Smad2","Pitx2",-1
"36743","Smad2","Timp1",-1
"36744","Smad2","Atf3",1
"36745","Smad2","Bax",-1
"36746","Smad2","Bglap",-1
"36747","Smad2","Bglap3",-1
"36748","Smad2","Bglap2",-1
"36749","Smad2","Foxc1",-1
"36750","Smad2","Ins2",1
"36751","Smad2","Krt16",-1
"36752","Smad2","Birc5",1
"36753","Smad2","Col3a1",-1
"36754","Smad2","Pias4",1
"36755","Smad2","Ptk2",1
"36756","Smad2","Rhob",1
"36757","Smad2","Psmd9",1
"36758","Smad2","Thbs2",1
"36759","Smad2","Foxp3",1
"36760","Smad3","Fos",1
"36761","Smad3","Ccnd1",1
"36762","Smad3","Srf",1
"36763","Smad3","Mef2c",-1
"36764","Smad3","Esr1",-1
"36765","Smad3","Myog",1
"36766","Smad3","Tbx21",-1
"36767","Smad3","Ciita",-1
"36768","Smad3","Tnf",-1
"36769","Smad3","Il1b",-1
"36770","Smad3","Creb1",1
"36771","Smad3","Cdkn2a",1
"36772","Smad3","Bax",-1
"36773","Smad3","Col2a1",1
"36774","Smad3","Xiap",-1
"36775","Smad3","F12",1
"36776","Smad3","Agtr1a",1
"36777","Smad3","Psmd9",1
"36778","Smad3","Stat4",-1
"36779","Smad3","Thbs2",1
"36780","Smad3","Rhob",1
"36781","Smad3","Grem1",1
"36782","Smad3","Birc5",1
"36783","Smad3","Il17a",-1
"36784","Smad3","Eln",1
"36785","Smad3","Mmp2",1
"36786","Smad3","Ocln",-1
"36787","Smad3","Ccl21a",1
"36788","Smad3","Ccl21c",1
"36789","Smad3","Ccl21b",1
"36790","Smad3","Hoxb1",1
"36791","Smad3","Cldn3",-1
"36792","Smad3","Cdkn1b",1
"36793","Smad3","Jag1",1
"36794","Smad4","Mstn",1
"36795","Smad4","Creb1",1
"36796","Smad4","Ccnd1",1
"36797","Smad4","Ar",-1
"36798","Smad4","Xiap",-1
"36799","Smad4","Bcl2l11",1
"36800","Smad4","Cdh3",1
"36801","Smad4","Col1a1",1
"36802","Smad4","Lep",1
"36803","Smad4","Mmp2",1
"36804","Smad4","Csn2",1
"36805","Smad4","Bax",1
"36806","Smad4","Cldn3",-1
"36807","Smad4","Sp7",1
"36808","Smad4","Esr1",1
"36809","Smad4","Pax3",1
"36810","Smad4","Psmd9",1
"36811","Smad4","Sox9",1
"36812","Smad4","Sparc",-1
"36813","Smad4","Thbs2",1
"36814","Smad4","Agtr1a",1
"36815","Smad4","Foxd3",1
"36816","Smad4","Ocln",-1
"36817","Smad4","Bmp4",1
"36818","Smad4","Mdm2",1
